date,precip,t2m,rh2m,wind,rad,ps
2023-02-18,0.0,19.01,30.16,1.73,22.54,83.72
2023-02-19,0.0,19.08,41.18,2.96,20.39,83.77
2023-02-20,0.0,20.25,45.6,1.84,22.37,83.69
2023-02-21,0.0,19.6,51.86,3.21,22.95,83.54
2023-02-22,0.0,17.45,46.41,3.21,24.38,83.57
2023-02-23,0.0,19.45,41.2,1.69,24.0,83.66
2023-02-24,0.0,20.74,33.4,1.56,23.67,83.72
2023-02-25,0.0,20.23,39.72,1.76,23.24,83.78
2023-02-26,0.0,20.42,33.13,1.84,22.81,83.7
2023-02-27,0.0,20.7,30.75,2.33,24.86,83.54
2023-02-28,0.0,21.47,40.6,2.54,20.84,83.5
2023-03-01,0.0,21.13,45.67,2.69,23.08,83.57
2023-03-02,0.0,20.32,34.02,3.32,24.39,83.33
2023-03-03,0.0,20.33,34.2,3.08,25.2,83.15
2023-03-04,0.0,20.75,33.28,2.25,25.24,83.34
2023-03-05,0.0,21.64,26.98,2.47,25.64,83.52
2023-03-06,0.0,22.27,26.26,2.08,24.87,83.62
2023-03-07,0.0,22.23,24.41,1.98,22.84,83.57
2023-03-08,0.0,21.99,24.35,2.2,25.85,83.57
2023-03-09,0.0,21.86,32.38,2.36,24.81,83.51
2023-03-10,0.0,22.58,31.3,2.13,25.14,83.51
2023-03-11,0.0,21.95,35.49,2.28,24.95,83.49
2023-03-12,0.0,21.76,31.54,2.38,25.04,83.47
2023-03-13,0.07,21.56,39.82,2.93,24.67,83.52
2023-03-14,0.02,21.19,37.72,2.33,26.18,83.63
2023-03-15,0.36,21.28,41.98,2.56,22.92,83.68
2023-03-16,0.33,20.4,48.57,3.03,24.68,83.64
2023-03-17,0.0,20.29,30.79,2.75,26.65,83.48
2023-03-18,0.0,20.07,32.41,3.06,26.49,83.49
2023-03-19,0.0,19.32,34.62,2.67,26.91,83.65
2023-03-20,0.0,19.46,36.95,2.65,27.6,83.66
2023-03-21,0.0,19.97,37.8,2.36,27.89,83.72
2023-03-22,0.0,21.96,33.57,2.38,27.06,83.73
2023-03-23,0.0,22.73,31.49,2.88,26.81,83.72
2023-03-24,0.0,22.48,26.66,2.52,26.29,83.59
2023-03-25,0.0,22.08,22.6,2.59,27.31,83.41
2023-03-26,0.0,22.39,18.11,2.25,27.3,83.44
2023-03-27,0.0,22.7,20.86,2.45,27.84,83.49
2023-03-28,0.0,23.81,22.79,1.96,27.65,83.55
2023-03-29,0.0,23.16,25.24,2.22,23.66,83.56
2023-03-30,0.0,22.86,31.21,2.22,20.92,83.56
2023-03-31,0.0,23.12,29.59,2.15,26.51,83.59
2023-04-01,0.0,23.3,29.75,1.81,26.15,83.62
2023-04-02,0.0,24.29,28.47,1.76,27.02,83.58
2023-04-03,0.0,24.54,29.74,2.54,27.59,83.42
2023-04-04,0.0,22.85,29.52,2.88,21.26,83.36
2023-04-05,0.0,22.17,31.47,2.15,26.25,83.34
2023-04-06,0.0,22.8,34.29,2.7,27.47,83.4
2023-04-07,0.0,22.01,40.37,3.17,27.5,83.48
2023-04-08,0.0,22.65,31.77,2.89,28.65,83.55
2023-04-09,0.0,22.69,31.75,2.46,26.14,83.66
2023-04-10,0.0,22.51,29.8,1.85,23.72,83.68
2023-04-11,0.04,22.95,33.92,2.6,27.25,83.6
2023-04-12,0.0,22.86,40.86,2.67,26.08,83.45
2023-04-13,0.0,21.24,29.38,4.01,28.42,83.37
2023-04-14,0.0,22.57,18.32,3.13,27.2,83.45
2023-04-15,0.0,22.09,27.6,3.32,26.36,83.65
2023-04-16,0.02,23.02,31.66,2.67,28.11,83.59
2023-04-17,0.0,23.02,36.15,3.69,28.71,83.53
2023-04-18,0.0,22.44,33.7,3.32,28.44,83.47
2023-04-19,0.0,23.03,28.83,2.65,28.82,83.49
2023-04-20,0.0,24.29,26.49,2.26,28.91,83.57
2023-04-21,0.0,25.07,26.73,2.65,28.37,83.55
2023-04-22,0.0,25.16,32.07,3.02,26.12,83.34
2023-04-23,0.0,24.3,31.32,3.33,28.09,83.37
2023-04-24,8.23,21.75,34.33,2.7,25.78,83.46
2023-04-25,0.32,21.39,29.13,3.53,28.01,83.45
2023-04-26,0.0,22.24,23.76,2.74,26.68,83.38
2023-04-27,0.0,23.66,22.54,2.81,29.72,83.36
2023-04-28,0.0,22.38,26.02,3.46,30.68,83.41
2023-04-29,4.04,21.65,24.71,1.8,30.65,83.5
2023-04-30,0.0,22.63,34.38,3.07,29.04,83.53
2023-05-01,0.0,21.84,35.45,3.49,30.11,83.49
2023-05-02,0.0,23.09,26.28,2.87,30.37,83.38
2023-05-03,0.0,23.8,24.9,2.08,23.32,83.39
2023-05-04,0.03,24.32,29.03,2.33,24.58,83.51
2023-05-05,1.04,25.0,30.15,1.98,26.74,83.6
2023-05-06,0.0,26.12,29.5,2.34,27.14,83.58
2023-05-07,3.45,25.67,36.18,2.78,26.64,83.56
2023-05-08,5.03,24.21,38.27,2.65,28.31,83.59
2023-05-09,0.53,24.77,30.83,2.74,28.66,83.59
2023-05-10,1.75,24.02,31.56,3.76,29.48,83.57
2023-05-11,0.0,22.9,32.13,3.12,30.36,83.46
2023-05-12,0.0,23.51,28.29,2.99,28.73,83.4
2023-05-13,10.42,22.28,39.5,2.77,29.18,83.41
2023-05-14,7.77,22.89,43.27,2.3,25.52,83.66
2023-05-15,2.44,23.66,45.2,2.37,26.55,83.81
2023-05-16,0.01,24.16,42.01,2.87,25.5,83.72
2023-05-17,0.27,24.23,42.72,2.69,26.49,83.57
2023-05-18,0.23,25.04,40.62,2.55,27.42,83.56
2023-05-19,0.0,23.99,44.98,1.63,18.65,83.77
2023-05-20,0.0,22.41,52.33,1.96,8.29,83.88
2023-05-21,0.24,24.58,49.3,3.04,23.11,83.66
2023-05-22,0.01,26.28,40.32,2.62,25.9,83.56
2023-05-23,0.0,26.56,36.82,2.8,28.02,83.56
2023-05-24,0.0,25.4,32.47,2.83,29.53,83.46
2023-05-25,0.0,24.55,30.89,2.39,28.87,83.36
2023-05-26,0.0,25.56,31.27,2.75,27.94,83.43
2023-05-27,3.36,26.13,39.41,2.33,28.31,83.53
2023-05-28,3.78,24.23,45.64,2.85,27.67,83.6
2023-05-29,10.07,22.49,51.23,2.66,29.17,83.63
2023-05-30,3.91,22.67,44.68,2.62,30.54,83.46
2023-05-31,0.0,24.29,43.24,2.43,29.95,83.41
2023-06-01,0.0,25.53,40.09,2.83,29.74,83.43
2023-06-02,0.19,26.56,35.18,1.96,30.24,83.37
2023-06-03,0.13,26.02,34.58,3.25,30.25,83.32
2023-06-04,5.72,24.98,33.17,3.27,30.29,83.29
2023-06-05,0.88,24.42,30.97,2.43,31.21,83.34
2023-06-06,2.74,24.14,45.95,2.04,29.74,83.42
2023-06-07,6.9,23.85,56.99,2.5,29.4,83.49
2023-06-08,1.05,24.04,47.63,3.15,30.33,83.59
2023-06-09,0.0,25.63,32.76,1.98,30.58,83.53
2023-06-10,0.0,26.09,37.38,3.08,30.07,83.49
2023-06-11,0.0,26.76,35.48,1.99,30.0,83.48
2023-06-12,0.0,27.03,45.02,1.91,29.37,83.54
2023-06-13,0.0,28.46,40.28,2.45,29.77,83.46
2023-06-14,0.0,27.91,43.84,2.28,29.85,83.39
2023-06-15,0.0,27.82,39.77,1.97,29.6,83.36
2023-06-16,0.0,27.44,36.54,1.54,25.59,83.53
2023-06-17,0.0,27.61,38.31,2.37,22.6,83.55
2023-06-18,0.0,28.47,34.7,2.5,24.01,83.51
2023-06-19,0.0,28.39,30.77,2.08,28.15,83.49
2023-06-20,0.0,27.73,37.65,1.83,27.4,83.47
2023-06-21,0.0,28.37,37.62,2.1,27.85,83.39
2023-06-22,0.0,28.25,35.08,1.78,27.89,83.41
2023-06-23,0.0,28.32,36.24,2.98,26.92,83.43
2023-06-24,0.0,27.81,36.03,3.08,28.44,83.53
2023-06-25,0.0,27.49,39.68,3.5,25.58,83.52
2023-06-26,0.0,24.88,44.52,2.97,22.33,83.55
2023-06-27,0.0,24.59,51.02,2.31,22.16,83.54
2023-06-28,0.0,25.83,49.16,2.16,22.86,83.46
2023-06-29,0.0,23.11,62.0,1.87,14.86,83.53
2023-06-30,0.0,24.45,58.66,3.96,17.08,83.54
2023-07-01,0.0,24.29,58.53,3.35,15.55,83.6
2023-07-02,0.0,22.54,64.88,2.23,18.57,83.53
2023-07-03,0.0,24.18,58.29,2.42,21.14,83.54
2023-07-04,0.0,24.21,58.13,2.32,20.88,83.67
2023-07-05,1.34,23.8,61.84,1.48,22.63,83.63
2023-07-06,3.22,24.87,61.0,2.35,21.82,83.5
2023-07-07,2.54,24.43,60.54,3.11,20.97,83.44
2023-07-08,4.07,23.78,62.72,3.21,23.23,83.5
2023-07-09,10.81,22.59,70.38,2.06,18.75,83.59
2023-07-10,9.46,22.93,71.25,3.1,20.12,83.58
2023-07-11,4.78,23.19,63.39,1.62,20.99,83.79
2023-07-12,4.08,24.71,58.31,1.71,26.89,83.68
2023-07-13,8.82,23.58,65.08,1.93,26.01,83.63
2023-07-14,3.07,23.81,63.78,1.78,27.59,83.61
2023-07-15,0.44,24.38,62.45,1.65,24.49,83.63
2023-07-16,0.99,25.57,54.07,2.09,25.42,83.64
2023-07-17,2.62,24.36,56.06,2.75,25.95,83.71
2023-07-18,5.58,22.63,66.75,1.94,22.44,83.81
2023-07-19,3.35,24.81,54.84,1.46,23.96,83.84
2023-07-20,1.08,24.47,56.17,1.93,20.6,83.77
2023-07-21,2.39,25.07,52.07,1.81,24.1,83.64
2023-07-22,8.51,23.51,68.94,2.0,24.87,83.61
2023-07-23,7.0,22.59,71.84,2.0,19.92,83.71
2023-07-24,3.22,23.45,64.0,1.87,20.9,83.82
2023-07-25,13.92,20.68,80.63,2.15,11.22,83.9
2023-07-26,11.01,20.94,76.58,1.29,20.98,83.88
2023-07-27,2.73,21.78,68.7,1.51,24.46,83.77
2023-07-28,3.54,22.26,63.94,1.0,24.2,83.8
2023-07-29,4.22,22.66,62.71,1.92,25.45,83.8
2023-07-30,3.02,22.08,68.32,2.51,25.61,83.82
2023-07-31,6.32,20.58,77.43,1.87,21.37,83.87
2023-08-01,0.47,22.58,68.74,2.12,21.92,83.85
2023-08-02,2.23,24.28,63.27,1.96,23.52,83.71
2023-08-03,4.37,23.25,67.33,2.0,23.6,83.69
2023-08-04,14.51,20.75,83.0,1.88,17.76,83.64
2023-08-05,4.97,21.21,73.73,2.33,15.23,83.77
2023-08-06,3.65,21.74,72.79,1.33,16.13,83.89
2023-08-07,4.87,22.96,68.8,1.73,25.89,83.91
2023-08-08,8.59,23.18,68.8,1.56,27.57,83.81
2023-08-09,10.0,21.67,76.49,2.05,16.91,83.79
2023-08-10,3.06,21.53,74.78,1.99,22.26,83.75
2023-08-11,7.59,22.08,71.99,1.28,18.69,83.75
2023-08-12,11.46,21.49,78.72,1.73,24.38,83.77
2023-08-13,5.02,22.43,72.57,1.96,24.68,83.62
2023-08-14,6.17,22.26,75.23,1.94,24.18,83.61
2023-08-15,1.19,22.63,65.2,3.58,22.59,83.62
2023-08-16,0.29,21.98,64.1,3.54,25.92,83.62
2023-08-17,2.89,20.34,76.59,2.32,14.85,83.67
2023-08-18,19.87,20.88,75.17,1.67,18.35,83.67
2023-08-19,20.76,21.13,78.03,0.92,17.61,83.64
2023-08-20,11.23,19.09,86.37,2.28,12.9,83.64
2023-08-21,0.31,20.82,68.47,1.62,19.11,83.57
2023-08-22,3.57,21.56,70.08,1.83,22.11,83.46
2023-08-23,2.41,22.65,69.63,2.39,22.52,83.45
2023-08-24,2.04,22.42,70.88,2.89,22.58,83.51
2023-08-25,0.25,21.7,64.56,2.68,24.22,83.55
2023-08-26,0.29,21.33,63.03,1.97,21.8,83.51
2023-08-27,2.85,21.74,70.01,1.95,19.71,83.44
2023-08-28,2.76,21.33,75.62,1.29,17.02,83.52
2023-08-29,0.84,21.7,75.35,1.67,19.79,83.56
2023-08-30,8.25,21.13,79.38,1.43,16.74,83.59
2023-08-31,11.82,20.82,82.41,1.56,21.22,83.58
2023-09-01,14.97,20.16,84.85,1.74,15.96,83.75
2023-09-02,1.49,22.52,74.2,1.71,21.99,83.72
2023-09-03,1.22,22.2,71.71,1.77,24.18,83.64
2023-09-04,2.67,21.44,77.8,1.88,19.88,83.54
2023-09-05,9.47,21.46,79.8,1.66,21.89,83.55
2023-09-06,13.52,20.65,83.01,1.55,20.57,83.65
2023-09-07,6.48,19.59,84.67,1.32,17.92,83.73
2023-09-08,3.53,22.13,75.03,1.62,22.99,83.66
2023-09-09,0.69,21.71,66.62,2.52,26.0,83.67
2023-09-10,0.06,21.5,62.47,3.22,26.2,83.76
2023-09-11,0.02,21.19,57.96,2.42,26.48,83.72
2023-09-12,0.03,21.24,60.09,1.77,24.79,83.67
2023-09-13,0.09,21.23,64.68,1.89,22.45,83.68
2023-09-14,0.02,22.29,69.07,1.8,23.07,83.57
2023-09-15,1.14,22.37,74.04,1.5,20.41,83.59
2023-09-16,9.99,21.38,79.08,1.49,19.38,83.68
2023-09-17,11.98,19.63,88.76,2.32,18.28,83.73
2023-09-18,3.26,21.36,76.7,1.62,21.09,83.69
2023-09-19,3.95,22.49,72.63,1.75,22.36,83.55
2023-09-20,2.49,22.72,73.3,1.3,20.34,83.56
2023-09-21,0.01,23.3,71.15,1.43,21.57,83.58
2023-09-22,0.0,22.59,60.18,2.16,23.55,83.61
2023-09-23,0.0,23.45,57.88,1.62,22.57,83.56
2023-09-24,1.26,23.72,62.04,1.68,22.19,83.55
2023-09-25,2.59,24.14,56.13,2.24,23.56,83.6
2023-09-26,0.0,22.17,52.15,2.95,25.01,83.7
2023-09-27,0.03,23.11,53.91,1.84,23.11,83.65
2023-09-28,0.49,23.38,64.83,1.64,18.77,83.5
2023-09-29,0.7,22.4,69.66,2.07,19.31,83.52
2023-09-30,0.65,22.24,69.71,1.39,14.16,83.58
2023-10-01,1.25,22.31,70.6,1.59,19.49,83.63
2023-10-02,0.92,22.27,73.32,2.18,16.84,83.54
2023-10-03,4.2,21.96,78.26,1.55,17.0,83.46
2023-10-04,6.5,21.23,76.31,2.16,14.22,83.46
2023-10-05,1.5,22.79,69.18,1.08,19.21,83.53
2023-10-06,2.95,22.66,68.86,2.33,20.04,83.52
2023-10-07,5.6,21.32,74.85,3.84,13.87,83.6
2023-10-08,0.55,20.35,70.31,3.16,14.48,83.59
2023-10-09,3.75,20.75,74.01,2.58,11.86,83.33
2023-10-10,12.12,19.0,78.91,4.7,8.02,83.13
2023-10-11,18.39,20.11,77.03,4.18,18.27,83.06
2023-10-12,0.26,20.08,75.37,1.95,17.83,83.28
2023-10-13,0.21,21.08,70.31,1.3,19.93,83.4
2023-10-14,1.03,22.53,66.84,2.31,20.03,83.58
2023-10-15,4.81,21.34,73.81,2.82,18.14,83.75
2023-10-16,0.14,19.65,63.76,3.46,20.95,83.77
2023-10-17,0.0,19.22,54.99,2.65,18.76,83.64
2023-10-18,0.77,19.03,65.32,1.81,11.06,83.58
2023-10-19,1.26,18.31,83.19,2.74,10.17,83.6
2023-10-20,0.06,19.25,78.15,2.56,14.85,83.62
2023-10-21,0.29,20.43,78.56,2.4,12.15,83.54
2023-10-22,0.07,20.29,71.5,2.25,20.71,83.43
2023-10-23,0.0,19.33,62.21,2.16,22.33,83.4
2023-10-24,0.0,20.02,63.36,2.33,19.44,83.45
2023-10-25,0.0,19.87,66.59,1.47,18.16,83.47
2023-10-26,2.24,21.49,69.9,1.01,18.54,83.48
2023-10-27,9.3,21.23,78.65,2.01,15.34,83.5
2023-10-28,2.84,21.06,73.89,2.37,19.05,83.54
2023-10-29,0.15,21.7,70.08,1.31,17.31,83.43
2023-10-30,0.07,21.52,69.72,1.91,17.16,83.42
2023-10-31,2.85,20.61,63.3,1.65,15.99,83.54
2023-11-01,0.13,18.7,58.77,3.34,20.25,83.7
2023-11-02,0.0,19.35,54.22,2.45,20.92,83.8
2023-11-03,0.0,20.95,53.52,2.36,19.33,83.73
2023-11-04,0.0,19.76,52.72,3.38,20.91,83.72
2023-11-05,0.0,19.4,45.57,2.68,21.22,83.66
2023-11-06,0.0,19.2,50.34,2.22,20.8,83.62
2023-11-07,0.0,20.06,48.75,1.78,19.88,83.65
2023-11-08,0.0,21.08,52.98,1.46,19.81,83.58
2023-11-09,0.05,20.93,69.98,1.67,15.8,83.5
2023-11-10,3.33,21.43,66.19,1.56,15.14,83.52
2023-11-11,3.05,21.11,70.55,1.31,13.26,83.57
2023-11-12,0.54,20.28,71.33,2.26,14.14,83.64
2023-11-13,0.01,20.76,63.86,1.89,17.93,83.71
2023-11-14,0.0,20.36,62.69,2.67,19.13,83.73
2023-11-15,0.0,20.6,60.0,2.31,19.3,83.67
2023-11-16,0.0,20.9,52.03,1.97,19.57,83.59
2023-11-17,0.0,21.73,48.93,1.59,18.78,83.56
2023-11-18,0.0,21.25,43.44,2.2,19.42,83.6
2023-11-19,0.0,21.01,57.04,1.75,18.63,83.59
2023-11-20,0.0,20.77,69.2,2.22,18.08,83.51
2023-11-21,0.89,20.48,63.22,1.72,15.51,83.46
2023-11-22,2.01,17.02,76.16,3.67,9.19,83.47
2023-11-23,0.13,17.65,75.51,3.14,18.11,83.53
2023-11-24,0.0,18.16,52.34,1.27,20.5,83.68
2023-11-25,0.0,17.58,45.69,2.1,20.53,83.61
2023-11-26,0.0,18.67,53.15,1.7,18.83,83.64
2023-11-27,0.15,18.57,63.37,1.85,6.82,83.81
2023-11-28,0.02,19.8,61.92,2.13,15.12,83.85
2023-11-29,2.54,18.52,72.78,2.42,12.4,83.66
2023-11-30,0.81,18.54,72.41,3.1,15.18,83.55
2023-12-01,0.46,17.8,69.13,2.23,13.26,83.6
2023-12-02,1.17,17.2,69.07,0.93,13.52,83.67
2023-12-03,2.3,17.44,72.2,1.67,4.67,83.73
2023-12-04,17.3,13.86,83.8,2.65,3.6,83.85
2023-12-05,0.21,15.34,75.75,2.9,11.77,83.88
2023-12-06,8.8,16.66,75.36,3.17,13.13,83.93
2023-12-07,14.74,15.33,84.93,2.12,8.91,83.79
2023-12-08,0.06,16.94,71.31,1.89,15.69,83.69
2023-12-09,0.0,18.17,61.27,1.5,17.76,83.71
2023-12-10,0.12,16.2,65.84,3.33,15.02,83.71
2023-12-11,0.7,14.45,69.49,2.63,8.67,83.71
2023-12-12,0.24,15.0,68.06,2.56,17.26,83.73
2023-12-13,0.0,14.19,70.05,2.85,11.3,83.8
2023-12-14,0.0,15.0,72.07,2.67,11.75,83.79
2023-12-15,0.0,17.57,63.0,2.02,17.64,83.62
2023-12-16,0.01,16.95,65.75,2.96,18.04,83.7
2023-12-17,0.02,16.52,60.39,2.71,17.67,83.74
2023-12-18,0.0,15.96,45.05,2.53,18.07,83.7
2023-12-19,0.0,15.48,53.03,2.13,17.99,83.65
2023-12-20,0.0,17.74,51.57,1.56,16.87,83.58
2023-12-21,0.0,17.88,50.81,2.02,15.18,83.66
2023-12-22,0.0,16.11,59.23,2.29,9.18,83.71
2023-12-23,2.86,16.41,68.0,2.54,11.21,83.62
2023-12-24,0.03,15.91,64.3,2.39,15.67,83.61
2023-12-25,3.29,14.93,58.12,2.26,9.47,83.64
2023-12-26,0.97,13.35,65.54,1.55,12.21,83.58
2023-12-27,0.01,14.62,50.64,1.91,19.4,83.6
2023-12-28,0.0,14.59,47.38,1.63,19.54,83.61
2023-12-29,0.0,15.36,41.1,1.3,19.38,83.66
2023-12-30,0.0,13.43,54.11,2.15,18.96,83.91
2023-12-31,0.0,15.25,60.52,2.15,18.42,83.88
2024-01-01,0.0,15.64,55.84,1.87,17.08,83.9
2024-01-02,0.0,15.93,49.51,1.9,9.32,83.79
2024-01-03,0.0,15.83,45.87,2.29,19.79,83.67
2024-01-04,0.0,14.94,59.96,3.22,19.46,83.57
2024-01-05,0.0,14.24,61.73,2.94,19.57,83.46
2024-01-06,0.0,15.72,58.52,2.77,19.35,83.46
2024-01-07,0.01,15.07,71.3,3.28,11.56,83.52
2024-01-08,0.01,15.87,75.39,3.96,15.61,83.53
2024-01-09,0.0,15.95,67.01,2.11,17.42,83.49
2024-01-10,0.0,15.05,68.43,3.12,15.64,83.52
2024-01-11,0.0,15.25,59.26,2.4,16.58,83.5
2024-01-12,0.0,16.66,36.97,1.72,18.32,83.5
2024-01-13,0.0,17.1,37.72,2.28,16.41,83.5
2024-01-14,0.0,17.16,38.35,1.99,18.86,83.51
2024-01-15,0.0,17.85,36.52,1.91,20.08,83.57
2024-01-16,0.0,18.27,37.71,2.35,19.65,83.55
2024-01-17,0.0,18.28,39.89,1.81,12.43,83.72
2024-01-18,0.0,18.76,40.26,1.96,8.73,83.81
2024-01-19,0.13,19.34,37.66,1.85,15.56,83.73
2024-01-20,0.33,17.78,52.87,2.75,15.15,83.79
2024-01-21,1.07,18.93,53.8,2.88,16.49,83.7
2024-01-22,0.27,17.99,56.23,2.65,16.43,83.67
2024-01-23,0.0,17.74,60.24,2.87,18.1,83.65
2024-01-24,0.0,17.73,61.29,2.8,17.94,83.63
2024-01-25,0.0,18.33,51.66,2.59,20.44,83.64
2024-01-26,0.0,18.15,49.13,2.65,21.18,83.69
2024-01-27,0.0,19.32,36.49,1.62,21.33,83.83
2024-01-28,0.0,17.38,48.27,2.94,20.2,83.99
2024-01-29,0.0,17.13,42.84,2.67,16.64,83.92
2024-01-30,0.0,17.6,42.07,1.68,11.58,83.86
2024-01-31,0.0,18.19,46.35,2.06,12.41,83.82
2024-02-01,0.18,18.96,53.69,2.22,18.27,83.74
2024-02-02,0.0,17.98,56.89,2.96,20.19,83.5
2024-02-03,0.0,15.39,56.14,3.86,22.34,83.33
2024-02-04,0.0,16.0,37.56,2.4,23.09,83.36
2024-02-05,0.0,15.96,31.57,3.52,22.93,83.52
2024-02-06,0.0,16.26,38.33,2.51,22.54,83.58
2024-02-07,0.0,19.03,54.99,2.26,21.19,83.62
2024-02-08,0.0,18.49,56.57,2.54,22.19,83.59
2024-02-09,0.0,18.6,47.86,2.44,22.96,83.48
2024-02-10,0.0,18.63,53.8,2.65,17.63,83.49
2024-02-11,0.0,17.69,47.05,3.15,15.4,83.38
2024-02-12,0.07,17.47,31.8,2.32,8.57,83.48
2024-02-13,0.38,17.74,42.92,2.69,8.98,83.67
2024-02-14,0.71,15.54,71.6,2.37,7.33,83.87
2024-02-15,2.13,17.0,67.81,2.49,12.04,83.74
2024-02-16,15.82,14.84,82.62,3.27,4.9,83.61
2024-02-17,1.28,14.75,64.06,2.7,21.4,83.43
2024-02-18,0.01,15.66,45.99,2.43,24.08,83.65
2024-02-19,0.0,18.95,31.7,1.61,24.33,83.88
2024-02-20,0.0,19.19,33.7,2.45,24.16,84.05
2024-02-21,0.0,20.68,32.23,1.68,24.15,83.98
2024-02-22,0.0,20.81,28.09,2.04,24.88,83.7
2024-02-23,0.0,20.45,25.36,1.75,24.43,83.55
2024-02-24,0.0,19.97,41.07,2.34,23.94,83.75
2024-02-25,0.0,22.42,38.65,1.11,24.29,83.84
2024-02-26,0.0,21.97,37.38,1.91,24.32,83.81
2024-02-27,0.0,22.16,34.97,1.76,24.61,83.61
2024-02-28,0.0,22.07,27.38,2.13,24.87,83.6
2024-02-29,0.0,20.28,32.06,2.69,22.93,83.76
2024-03-01,0.0,20.14,31.51,2.44,23.75,83.82
2024-03-02,0.0,20.08,33.98,2.4,25.06,83.77
2024-03-03,0.0,19.81,34.54,2.69,25.66,83.66
2024-03-04,0.0,19.75,33.59,2.55,25.97,83.54
2024-03-05,0.0,19.61,30.92,2.46,25.92,83.47
2024-03-06,0.0,20.11,29.9,2.67,26.48,83.4
2024-03-07,0.0,20.13,29.69,2.83,26.87,83.43
2024-03-08,0.0,19.26,27.64,2.78,25.63,83.5
2024-03-09,0.0,20.63,30.93,3.17,25.76,83.46
2024-03-10,0.0,21.17,32.99,3.13,25.13,83.53
2024-03-11,0.0,21.72,37.49,2.5,26.16,83.69
2024-03-12,0.0,21.94,35.15,2.18,26.09,83.78
2024-03-13,0.0,21.5,32.71,2.79,26.44,83.56
2024-03-14,0.0,22.05,27.52,2.63,26.0,83.4
2024-03-15,0.0,22.01,32.15,2.9,24.05,83.48
2024-03-16,0.0,22.73,35.97,2.73,25.99,83.41
2024-03-17,0.0,22.32,36.06,3.28,25.99,83.34
2024-03-18,0.0,22.3,27.98,3.23,26.22,83.49
2024-03-19,0.0,23.59,28.36,2.75,25.14,83.59
2024-03-20,0.0,24.24,27.28,2.49,23.78,83.66
2024-03-21,0.0,22.85,36.97,3.92,26.8,83.65
2024-03-22,0.0,21.91,26.31,3.54,28.81,83.57
2024-03-23,0.0,21.54,19.47,3.07,29.09,83.49
2024-03-24,0.0,19.72,25.09,4.22,28.67,83.36
2024-03-25,0.0,18.94,22.97,4.53,27.04,83.24
2024-03-26,0.0,19.58,22.93,3.46,29.38,83.34
2024-03-27,0.0,21.84,18.3,1.5,29.68,83.47
2024-03-28,0.0,20.47,35.98,3.23,27.8,83.66
2024-03-29,0.0,21.31,29.62,3.17,28.61,83.68
2024-03-30,0.0,21.84,28.39,2.59,28.39,83.69
2024-03-31,0.0,23.28,28.96,2.59,27.77,83.66
2024-04-01,0.0,21.61,41.29,3.92,25.41,83.72
2024-04-02,0.0,21.84,46.6,4.05,24.45,83.59
2024-04-03,0.0,21.97,23.69,3.7,28.83,83.35
2024-04-04,0.0,20.38,19.68,3.22,27.32,83.45
2024-04-05,0.0,21.29,26.81,3.09,28.58,83.64
2024-04-06,0.0,22.37,33.8,2.99,27.86,83.7
2024-04-07,0.0,23.53,31.52,2.56,28.92,83.55
2024-04-08,0.0,23.41,28.1,3.49,29.13,83.46
2024-04-09,0.0,22.03,34.12,4.44,27.82,83.39
2024-04-10,0.0,21.69,38.09,3.41,28.86,83.39
2024-04-11,0.0,22.84,32.19,2.94,28.52,83.5
2024-04-12,0.0,22.99,39.47,2.63,25.94,83.83
2024-04-13,0.0,24.53,40.25,2.28,25.64,83.83
2024-04-14,0.0,25.87,34.03,1.9,24.21,83.62
2024-04-15,0.0,25.08,31.9,2.23,22.49,83.52
2024-04-16,0.0,25.84,31.39,2.66,26.39,83.5
2024-04-17,0.0,25.85,30.51,2.51,27.09,83.56
2024-04-18,0.01,25.73,23.0,2.27,28.6,83.56
2024-04-19,0.0,25.94,26.59,2.54,28.74,83.52
2024-04-20,0.0,25.55,27.05,2.62,28.5,83.61
2024-04-21,0.0,25.2,23.68,2.62,29.34,83.54
2024-04-22,0.96,24.71,31.08,3.15,27.27,83.55
2024-04-23,0.0,24.92,23.66,2.15,27.8,83.69
2024-04-24,0.78,24.49,28.16,2.75,28.53,83.72
2024-04-25,0.0,24.66,24.92,2.89,28.32,83.65
2024-04-26,0.0,22.15,28.64,3.25,21.95,83.57
2024-04-27,0.0,22.88,25.88,3.51,30.19,83.45
2024-04-28,0.0,23.08,20.4,3.2,30.07,83.42
2024-04-29,0.83,22.4,21.68,1.98,30.38,83.4
2024-04-30,0.0,24.15,27.18,2.09,29.92,83.4
2024-05-01,0.31,25.1,24.0,3.03,29.41,83.34
2024-05-02,0.3,24.8,23.04,2.59,28.29,83.37
2024-05-03,0.0,25.79,24.12,2.48,29.67,83.31
2024-05-04,0.0,26.52,25.35,2.77,29.26,83.34
2024-05-05,0.0,27.36,24.12,2.65,28.51,83.38
2024-05-06,0.0,25.39,23.39,2.61,24.74,83.52
2024-05-07,0.0,26.48,22.21,2.74,22.11,83.41
2024-05-08,0.0,26.83,20.64,1.94,26.77,83.33
2024-05-09,0.0,28.0,22.88,2.05,27.84,83.38
2024-05-10,0.0,28.31,22.32,1.81,28.3,83.35
2024-05-11,0.0,27.43,32.51,2.33,26.83,83.35
2024-05-12,0.0,26.4,32.96,3.28,27.66,83.44
